Price,Close,High,Low,Open,Volume
Ticker,AARTIIND.NS,AARTIIND.NS,AARTIIND.NS,AARTIIND.NS,AARTIIND.NS
Date,,,,,
2002-07-01,0.5978057384490967,0.603406931141866,0.5514681219938349,0.5514681219938349,12345
2002-07-02,0.5901675820350647,0.6365049884336141,0.5815110907703842,0.6365049884336141,9650
2002-07-03,0.5891493558883667,0.5942412907241144,0.5774375610312119,0.5774375610312119,7757
2002-07-04,0.5703087449073792,0.5840571738681505,0.5677626525741069,0.5677626525741069,4712
2002-07-05,0.574382483959198,0.5850758160757185,0.5641985603594813,0.5641985603594813,5144
2002-07-08,0.5891493558883667,0.614100321210903,0.5794744448809975,0.6110450204170169,5876
2002-07-09,0.5911861062049866,0.5983149238827721,0.5855847638426697,0.5901676894048522,16090
2002-07-10,0.569799542427063,0.6023885353963861,0.5687811254676748,0.6023885353963861,10992
2002-07-11,0.543320894241333,0.56878111804755,0.543320894241333,0.5601246239672657,6823
2002-07-12,0.5560511350631714,0.5641983711336613,0.5524866256043555,0.5601246531752414,1419
2002-07-15,0.5402656197547913,0.5514682067075322,0.5290632826099869,0.5433209207034897,4218
2002-07-16,0.5367012023925781,0.5504496292277394,0.534155160414528,0.534155160414528,7613
2002-07-17,0.5346645712852478,0.5387380901080197,0.509713600259421,0.509713600259421,1851
2002-07-18,0.543320894241333,0.543320894241333,0.5265171645154003,0.5265171645154003,3292
2002-07-19,0.5514681935310364,0.5514681935310364,0.48985446637900093,0.48985446637900093,2366
2002-07-22,0.5295726656913757,0.5346646524253884,0.5270266223627657,0.5346646524253884,5967
2002-07-23,0.5300816297531128,0.5346646072808537,0.5092043759909084,0.5326277228283467,3024
2002-07-24,0.5198975801467896,0.5260079316553579,0.5198975801467896,0.5254987232059148,4971
2002-07-25,0.5260080099105835,0.5260080099105835,0.5198976574929662,0.5198976574929662,2983
2002-07-26,0.5305907130241394,0.5336459637510105,0.48781755257902537,0.48781755257902537,3921
2002-07-29,0.5280447602272034,0.5285539686234275,0.48781749677180575,0.5000384982811851,6378
2002-07-30,0.4949463903903961,0.5433208956896994,0.49240054786469334,0.5433208956896994,7415
2002-07-31,0.5020752549171448,0.5092040714485531,0.5005476299625988,0.5005476299625988,4637
2002-08-01,0.5025848746299744,0.5305909525779501,0.5005479899308546,0.5178609353149086,9695
2002-08-02,0.5132778286933899,0.5132778286933899,0.4924005796638973,0.4924005796638973,7905
2002-08-05,0.5102227330207825,0.5178607607891355,0.4710138773839475,0.4715230858967162,5247
2002-08-06,0.5280447602272034,0.5280447602272034,0.4908727971107279,0.517860642264298,3502
2002-08-07,0.5260080099105835,0.5346645048773754,0.5188791904809783,0.5188791904809783,2777
2002-08-08,0.5687811374664307,0.5789652573135667,0.4924005633632235,0.4924005633632235,15469
2002-08-09,0.5260080099105835,0.5438301584077763,0.5260080099105835,0.5438301584077763,411
2002-08-12,0.5260080099105835,0.5769284127761674,0.5260080099105835,0.5769284127761674,3806
2002-08-13,0.5204069018363953,0.5305908232333564,0.5178608090735698,0.5198976932761489,1481
2002-08-14,0.5428116917610168,0.5428116917610168,0.5219342440585997,0.5219342440585997,1432
2002-08-15,0.5428116917610168,0.5428116917610168,0.5428116917610168,0.5428116917610168,0
2002-08-16,0.5280447602272034,0.5285539686234275,0.5260078766807295,0.5260078766807295,514
2002-08-19,0.543320894241333,0.543320894241333,0.5310999408496907,0.543320894241333,1263
2002-08-20,0.5336459279060364,0.5336459279060364,0.5178606667238299,0.5178606667238299,3292
2002-08-21,0.5356827974319458,0.5356827974319458,0.5142961442671542,0.5142961442671542,2856
2002-08-22,0.5356827974319458,0.5356827974319458,0.5356827974319458,0.5356827974319458,0
2002-08-23,0.5260080099105835,0.5336460378653876,0.5092042784637885,0.5270264769225713,1790
2002-08-26,0.5280447602272034,0.5331366943047128,0.5260078766807295,0.5260078766807295,1814
2002-08-27,0.5178607106208801,0.5305907223605104,0.5178607106208801,0.5295724553183849,2284
2002-08-28,0.532627522945404,0.532627522945404,0.532627522945404,0.532627522945404,823
2002-08-29,0.5346645712852478,0.5346645712852478,0.526008075243278,0.526008075243278,2366
2002-08-30,0.5346645712852478,0.5346645712852478,0.5336461041467615,0.5336461041467615,2057
2002-09-02,0.5305907130241394,0.5305907130241394,0.5305907130241394,0.5305907130241394,1028
2002-09-03,0.5280447602272034,0.530590652323592,0.5280447602272034,0.530590652323592,1234
2002-09-04,0.5204069018363953,0.5209161103966417,0.5127686235479187,0.5127686235479187,617
2002-09-05,0.5178607106208801,0.5178607106208801,0.5178607106208801,0.5178607106208801,205
2002-09-06,0.5051305890083313,0.5198976870399384,0.5025847460840105,0.5198976870399384,1234
2002-09-09,0.49647408723831177,0.5005478051712764,0.47610604715094723,0.47610604715094723,411
2002-09-10,0.49647408723831177,0.49647408723831177,0.49647408723831177,0.49647408723831177,0
2002-09-11,0.48578086495399475,0.49290988538529673,0.48578086495399475,0.49290988538529673,1234
2002-09-12,0.48578086495399475,0.48578086495399475,0.48578086495399475,0.48578086495399475,0
2002-09-13,0.4929099380970001,0.49290993809700007,0.4918914708110436,0.4918914708110436,415
2002-09-16,0.4817071855068207,0.4964740818582815,0.47050464866851577,0.4964740818582815,3074
2002-09-17,0.47865188121795654,0.4796702980862672,0.46541266177624185,0.46541266177624185,1028
2002-09-18,0.4771243929862976,0.5178608838410733,0.47661538419893545,0.5178608838410733,1995
2002-09-19,0.47967037558555603,0.4837440936785615,0.47967037558555603,0.4837440936785615,740
