Price,Close,High,Low,Open,Volume
Ticker,MANORAMA.NS,MANORAMA.NS,MANORAMA.NS,MANORAMA.NS,MANORAMA.NS
Date,,,,,
2022-07-01,204.84996032714844,207.6855266494091,199.68802666603005,199.6980055827679,4335
2022-07-04,201.79473876953125,209.67243092191217,163.88396515975603,209.67243092191217,4865
2022-07-05,195.9838104248047,239.00660808548866,190.50238374932783,239.00660808548866,12395
2022-07-06,205.4190673828125,216.6415241228263,193.6474503172452,197.92077263749735,12775
2022-07-07,201.7447967529297,206.2377770377826,198.68957259682756,202.17413390234185,6105
2022-07-08,200.62655639648438,213.4664967088364,198.49987410548073,209.46274215215863,13555
2022-07-11,201.37539672851562,204.84996419226636,197.69115012941486,202.67337197333254,11915
2022-07-12,198.3900604248047,203.3423304136556,196.69271516831932,200.84622996735712,23025
2022-07-13,200.94606018066406,204.68023184625972,198.0905207269704,198.39005582057223,5465
2022-07-14,203.8614959716797,209.47273979438967,199.0689955934755,204.68022418119833,8885
2022-07-15,204.14108276367188,206.27774410658085,199.6980118430775,205.31923484514127,10685
2022-07-18,223.38101196289062,227.64435569722738,203.71174392552248,209.4727478947094,77530
2022-07-19,257.3579406738281,265.1258037574202,224.73888783784662,229.62125952133817,282275
2022-07-20,242.89053344726562,271.37601375652997,236.7601116898537,269.15947546047994,174940
2022-07-21,243.05026245117188,245.62623969731806,235.6318599363096,235.6318599363096,23250
2022-07-22,236.84996032714844,241.82218772967514,233.36539891435095,239.6056495021057,22180
2022-07-25,235.7716522216797,248.48179083951004,233.43530596859617,240.2746117335616,44205
2022-07-26,228.72265625,235.5919289024875,225.77726104946672,233.9644666905206,12980
2022-07-27,220.6652374267578,233.14573847373268,218.65837834299944,229.76102719919254,54375
2022-07-28,224.499267578125,228.58288402166176,219.8864638536164,221.03467913517687,8555
2022-07-29,223.5108184814453,226.7357759851774,220.75512907938486,225.26806770718107,10450
2022-08-01,218.90798950195312,227.96384842150943,212.10861493381188,227.96384842150943,19205
2022-08-02,217.04092407226562,234.43374960818963,212.8674363348004,223.65059297149503,29055
2022-08-03,221.73358154296875,223.86026385328915,212.6877165804594,217.5501150428488,20930
2022-08-04,227.77413940429688,229.24184753475922,219.41718560870814,219.77662464545375,26125
2022-08-05,231.6580810546875,234.53357824231455,225.20815117201445,229.78100875270462,18690
2022-08-08,242.60098266601562,246.34513321747787,232.44684819864855,236.2309448875861,30690
2022-08-10,239.05650329589844,246.21533214379406,235.83154607288347,237.62874128082825,21785
2022-08-11,239.57569885253906,241.11330513751903,233.6449622233044,239.83530302882724,31465
2022-08-12,241.3629150390625,249.61002477296603,237.44903167882083,249.59005170518788,9690
2022-08-16,243.83905029296875,246.84434960615093,239.6256317164882,246.84434960615093,6940
2022-08-17,240.97352600097656,244.41814132430892,239.62562576207011,241.89208907153272,6610
2022-08-18,240.4143829345703,242.40128420129747,236.96976766581128,242.25152428156363,5200
2022-08-19,231.08895874023438,249.60004677727218,222.01314186240813,245.96572541257132,22305
2022-08-22,236.53045654296875,238.9367008703453,228.28334669881224,238.9367008703453,5750
2022-08-23,236.8100128173828,239.41594205710422,228.04371006138223,228.04371006138223,4080
2022-08-24,249.4502716064453,254.4025412193164,236.81001624964986,243.53950802655845,56675
2022-08-25,253.67369079589844,259.3947332322115,243.2899043170689,249.45027808256805,37535
2022-08-26,250.99786376953125,260.0437441482608,248.81127744637755,258.39629355713635,20045
2022-08-29,254.55230712890625,258.5859985353791,240.84372846191133,245.2568319915379,16885
2022-08-30,256.0699462890625,263.5881993938845,245.61627670793783,245.61627670793783,28035
2022-09-01,244.25839233398438,264.586633951916,240.33452994326498,255.70052290563902,211105
2022-09-02,240.92361450195312,250.70833115134837,238.62719907888263,244.25840099167934,27630
2022-09-05,247.1339111328125,248.6115982946306,240.30456890227296,247.0140879545656,17185
2022-09-06,251.92642211914062,254.6022343675428,245.31673806714082,249.59006062517744,31315
2022-09-07,253.0546417236328,253.62375989663275,249.52017045311496,253.6037868287239,12745
2022-09-08,250.7582244873047,254.40253998554044,248.0125142181485,254.40253998554044,12695
2022-09-09,254.29270935058594,256.399403318137,249.629995951317,252.60534315829432,20830
2022-09-12,254.19285583496094,262.589740548439,251.60689968899857,254.78193182466143,28505
2022-09-13,250.94793701171875,255.6006716441379,249.0309338025862,255.57071965922856,16920
2022-09-14,251.8365478515625,257.19818166958726,241.82219464092364,249.61003064401433,42400
