Price,Close,High,Low,Open,Volume
Ticker,ALBERTDAVD.NS,ALBERTDAVD.NS,ALBERTDAVD.NS,ALBERTDAVD.NS,ALBERTDAVD.NS
Date,,,,,
2016-06-14,269.4495544433594,288.2182583957791,268.3708932966686,288.2182583957791,2885
2016-06-15,270.3555908203125,278.2945465582541,246.7976443896455,246.7976443896455,965
2016-06-16,268.80230712890625,276.1372015449438,262.80494174905374,262.80494174905374,1498
2016-06-17,276.1372375488281,277.8630952835083,267.5510847849946,277.8630952835083,335
2016-06-20,272.2972106933594,277.00018385016085,263.322755175083,277.00018385016085,232
2016-06-21,270.0967102050781,276.5255401990296,264.4876730921931,264.4876730921931,245
2016-06-22,269.8809814453125,271.736273093225,256.28985288331836,263.62474766280724,317
2016-06-23,259.5690002441406,269.92414695070744,259.1375357980337,269.6652788168432,626
2016-06-24,259.7415771484375,266.60187186273527,251.15542477866842,254.56400418202347,782
2016-06-27,263.0638122558594,265.78203231950107,258.87860290860493,264.0130390667562,647
2016-06-28,267.9393310546875,267.9393310546875,258.8785807291667,259.31004503038196,502
2016-06-29,262.9775390625,266.21352190576295,252.0614955381256,259.7415562192371,3813
2016-06-30,268.3708190917969,270.95960512805215,264.91910437678985,264.91910437678985,701
2016-07-01,262.5460510253906,270.05354107905947,261.46739017483435,270.05354107905947,1012
2016-07-04,267.5079345703125,281.3147957094254,261.55373097096964,267.46479866305185,4734
2016-07-05,264.53082275390625,275.7057616552664,261.4674359359803,261.4674359359803,1499
2016-07-07,278.2514343261719,290.4618729937177,265.7821011879377,268.32775197662227,5714
2016-07-08,280.92645263671875,285.62942500212324,278.7259947905916,283.55840120556303,1539
2016-07-11,280.0203857421875,290.3755309776459,277.86306381813364,284.7233580704233,1501
2016-07-12,277.99249267578125,283.8172617619619,274.62707580399825,281.3579095475643,1420
2016-07-13,278.29449462890625,282.9974663897656,269.23374364098834,269.23374364098834,1561
2016-07-14,272.9012145996094,278.7259836068738,272.08142176108515,274.84280426869753,1694
2016-07-15,275.23114013671875,277.94936047963046,271.13222850287684,277.94936047963046,1678
2016-07-18,272.4696960449219,281.2715779948959,271.8224996172617,281.2715779948959,363
2016-07-19,269.19061279296875,276.95697092835115,267.59418946490814,276.13717814693007,656
2016-07-20,274.4976501464844,276.0509114164684,269.40637561209616,269.6652437122614,932
2016-07-21,273.1601257324219,275.1017157074621,267.46481620656994,274.41138313902536,3007
2016-07-22,271.8226318359375,274.3251206399075,270.0967738560268,271.175435093471,527
2016-07-25,270.1398010253906,278.55335529053065,269.2337364844802,272.685451054794,1322
2016-07-26,269.92413330078125,276.0940956356987,268.3708719071438,276.0940956356987,975
