Price,Close,High,Low,Open,Volume
Ticker,CAMS.NS,CAMS.NS,CAMS.NS,CAMS.NS,CAMS.NS
Date,,,,,
2020-10-05,1301.218994140625,1382.5567636089363,1272.992157762157,1318.4893245968365,638095
2020-10-06,1317.93212890625,1338.7772123449406,1301.0795856455154,1309.204079043837,542573
2020-10-07,1282.69482421875,1321.8781587170342,1258.8320745600493,1319.417575474704,283115
2020-10-08,1239.4725341796875,1290.5871277649726,1230.4658863833479,1285.9910318695047,287027
2020-10-09,1241.2369384765625,1273.1777133938583,1202.4250273900277,1231.301775649294,617512
2020-10-12,1217.28125,1251.1719941838292,1212.4065539187643,1246.0651697177727,406272
2020-10-13,1215.6097412109375,1233.0658390898395,1202.471366808426,1207.0674629644514,177612
2020-10-14,1249.2222900390625,1257.6252705830861,1214.495856786321,1214.495856786321,231831
2020-10-15,1237.0120849609375,1263.2890618086576,1234.0408871595532,1250.6611877929472,152760
2020-10-16,1245.554443359375,1252.5647659265614,1231.0696547987673,1233.0659815792983,74693
2020-10-19,1244.76513671875,1253.4931860160923,1234.0408741336366,1248.8506186604773,73734
2020-10-20,1240.3084716796875,1248.8972221989752,1234.9230476381251,1239.5656154863887,51810
2020-10-21,1241.7940673828125,1257.2073699288087,1238.637098585695,1240.3084683441516,76661
2020-10-22,1232.27685546875,1250.0579137010545,1225.637960513844,1236.7801237912427,158798
2020-10-23,1255.767822265625,1275.4987307550832,1233.1121874281546,1238.311839467182,143025
2020-10-26,1247.6436767578125,1256.0002991429121,1230.28051780635,1248.8507897732381,47806
2020-10-27,1239.9835205078125,1248.8044002678419,1232.1840964477906,1235.0159951012179,224439
2020-10-28,1223.7808837890625,1244.9510384971934,1202.2394143285312,1236.8265447694587,177457
2020-10-29,1206.6962890625,1220.9025929176917,1202.4251490397203,1209.8997290875466,286045
2020-10-30,1204.1427001953125,1225.6378102175352,1200.567945917631,1208.87809633873,38534
2020-11-02,1206.23193359375,1225.6378895131631,1198.664525470771,1208.9246455652562,194552
2020-11-03,1175.1728515625,1215.2845797865136,1171.3194987946324,1208.9242865086098,279604
2020-11-04,1176.8447265625,1196.2043292453388,1169.9273443481861,1179.166010975889,159282
2020-11-05,1198.0146484375,1202.4250879492831,1176.7981357706585,1183.8548163207229,51937
2020-11-06,1188.497314453125,1206.9747563075507,1186.640287399292,1206.9747563075507,201372
2020-11-09,1201.1251220703125,1205.1641333993716,1186.6403331606143,1197.4575388351311,107173
2020-11-10,1199.36083984375,1206.0925627032102,1188.079491519939,1206.046205034677,225620
2020-11-11,1193.32568359375,1205.86061772118,1183.8548898128274,1203.353676233274,138462
2020-11-12,1212.0352783203125,1224.709512394857,1196.8541027118808,1197.596958974341,245795
2020-11-13,1207.9034423828125,1220.1597773513465,1206.139243760869,1211.6638546976353,127037
2020-11-14,1217.188720703125,1219.1385769464318,1211.524809389151,1216.3530356434317,18763
2020-11-17,1263.05712890625,1272.063665727471,1221.8774589792567,1221.8774589792567,514752
2020-11-18,1259.9927978515625,1278.4702388528808,1254.8859736893048,1272.0634731441714,159255
2020-11-19,1284.0216064453125,1292.3267108388786,1254.2073421796438,1268.1579674121945,216180
2020-11-20,1296.0128173828125,1305.950944890243,1264.4255307797637,1285.1882378350033,244030
2020-11-23,1352.2352294921875,1362.4066443450934,1297.085777835397,1306.370626867912,466959
2020-11-24,1342.2969970703125,1373.0445280012307,1326.9466402212804,1370.7116400964817,155863
2020-11-25,1380.556396484375,1398.5196338424712,1332.965481925263,1343.7434699043388,640300
2020-11-26,1380.64990234375,1390.401329188941,1358.7207538632533,1390.401329188941,153673
2020-11-27,1348.54931640625,1380.0433057221098,1340.6174968748483,1380.0433057221098,64131
2020-12-01,1353.4017333984375,1372.6714126532129,1340.6641410835484,1347.476220170795,110134
2020-12-02,1360.3538818359375,1370.7118831878736,1330.3529152781798,1353.075224718057,102564
2020-12-03,1348.969482421875,1369.8254837413847,1344.6769901763628,1354.1018373462123,48322
2020-12-04,1365.2530517578125,1371.7384362151454,1345.283503441682,1354.9416390370009,77127
2020-12-07,1357.927490234375,1381.0697862712502,1340.2442436027588,1371.3649487748007,201898
2020-12-08,1365.952880859375,1380.1367969678397,1359.7473748454588,1362.406844876975,82535
2020-12-09,1372.0648193359375,1385.735566732616,1364.2729956653768,1367.0257581293442,313925
2020-12-10,1404.165283203125,1422.7350944123766,1360.773566526637,1372.064721632388,605787
2020-12-11,1398.8927001953125,1422.1282835151658,1376.2636904346546,1415.5961982234296,146974
2020-12-14,1408.8311767578125,1430.5270369065915,1390.4013600722906,1404.9119701661264,240597
2020-12-15,1408.5045166015625,1416.5296287385245,1395.0670586061226,1409.0643869533412,152371
2020-12-16,1408.4580078125,1435.192931430427,1395.1139546247332,1408.1314262214007,102512
2020-12-17,1408.5977783203125,1430.153640718196,1404.3985799086256,1413.2635543332979,68814
2020-12-18,1494.07470703125,1515.4439830222311,1395.11367045177,1409.7174576080026,741937
2020-12-21,1575.026123046875,1634.8880572873088,1502.613295803019,1510.2651235662825,1699343
2020-12-22,1564.8079833984375,1623.69005395218,1446.3905653022293,1623.69005395218,619219
